CustomerID,SegmentName,Rank,Recommended,Method
16980,Lost,4,SET OF 60 PANTRY DESIGN CAKE CASES ,Collaborative Filtering
16980,Lost,5,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
16983,Loyal,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
16983,Loyal,2,LUNCH BAG RED RETROSPOT,Collaborative Filtering
16983,Loyal,3,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
16983,Loyal,4,LUNCH BAG CARS BLUE,Collaborative Filtering
16983,Loyal,5,PAPER CHAIN KIT 50'S CHRISTMAS ,Collaborative Filtering
16984,At-Risk,1,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
16984,At-Risk,2,HEART OF WICKER SMALL,Collaborative Filtering
16984,At-Risk,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
16984,At-Risk,4,RED HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
16984,At-Risk,5,RECIPE BOX PANTRY YELLOW DESIGN,Collaborative Filtering
16985,Loyal,1,RED SPOT CERAMIC DRAWER KNOB,Collaborative Filtering
16985,Loyal,2,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
16985,Loyal,3,SPOTTY BUNTING,Collaborative Filtering
16985,Loyal,4,SET OF 3 REGENCY CAKE TINS,Collaborative Filtering
16985,Loyal,5,HOT WATER BOTTLE KEEP CALM,Collaborative Filtering
16987,At-Risk,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
16987,At-Risk,2,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
16987,At-Risk,3,SCOTTIE DOG HOT WATER BOTTLE,Collaborative Filtering
16987,At-Risk,4,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
16987,At-Risk,5,PAPER CHAIN KIT 50'S CHRISTMAS ,Collaborative Filtering
16989,At-Risk,1,HERB MARKER MINT,Collaborative Filtering
16989,At-Risk,2,BLUE GIANT GARDEN THERMOMETER,Collaborative Filtering
16989,At-Risk,3,IVORY GIANT GARDEN THERMOMETER,Collaborative Filtering
16989,At-Risk,4,GARDENERS KNEELING PAD KEEP CALM ,Collaborative Filtering
16989,At-Risk,5,GARDENERS KNEELING PAD CUP OF TEA ,Collaborative Filtering
16990,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16990,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
16990,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
16990,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
16990,Lost,5,PARTY BUNTING,Segment Fallback
16992,Loyal,1,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
16992,Loyal,2,60 TEATIME FAIRY CAKE CASES,Collaborative Filtering
16992,Loyal,3,SET OF 4 PANTRY JELLY MOULDS,Collaborative Filtering
16992,Loyal,4,RECIPE BOX PANTRY YELLOW DESIGN,Collaborative Filtering
16992,Loyal,5,SET OF 60 PANTRY DESIGN CAKE CASES ,Collaborative Filtering
16996,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
16996,Loyal,2,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
16996,Loyal,3,LUNCH BAG CARS BLUE,Collaborative Filtering
16996,Loyal,4,LUNCH BAG WOODLAND,Collaborative Filtering
16996,Loyal,5,LUNCH BAG PINK POLKADOT,Collaborative Filtering
16997,Lost,1,JUMBO BAG STRAWBERRY,Collaborative Filtering
16997,Lost,2,JUMBO STORAGE BAG SUKI,Collaborative Filtering
16997,Lost,3,JUMBO BAG APPLES,Collaborative Filtering
16997,Lost,4,JUMBO BAG ALPHABET,Collaborative Filtering
16997,Lost,5,JUMBO  BAG BAROQUE BLACK WHITE,Collaborative Filtering
16998,At-Risk,1,AIRLINE BAG VINTAGE JET SET RED,Collaborative Filtering
16998,At-Risk,2,AIRLINE BAG VINTAGE WORLD CHAMPION ,Collaborative Filtering
16998,At-Risk,3,AIRLINE BAG VINTAGE JET SET WHITE,Collaborative Filtering
16998,At-Risk,4,AIRLINE BAG VINTAGE JET SET BROWN,Collaborative Filtering
16998,At-Risk,5,ALARM CLOCK BAKELIKE ORANGE,Collaborative Filtering
16999,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
16999,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
16999,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
16999,At-Risk,4,PARTY BUNTING,Segment Fallback
16999,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
17001,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
17001,Loyal,2,LUNCH BAG CARS BLUE,Collaborative Filtering
17001,Loyal,3,JUMBO BAG APPLES,Collaborative Filtering
17001,Loyal,4,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
17001,Loyal,5,LUNCH BAG APPLE DESIGN,Collaborative Filtering
17002,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
17002,Loyal,2,PAPER CHAIN KIT 50'S CHRISTMAS ,Collaborative Filtering
17002,Loyal,3,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
17002,Loyal,4,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
17002,Loyal,5,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
17004,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
17004,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
17004,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
17004,At-Risk,4,PARTY BUNTING,Segment Fallback
17004,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
17006,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
17006,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
17006,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
17006,At-Risk,4,PARTY BUNTING,Segment Fallback
17006,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
17007,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
17007,Loyal,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
17007,Loyal,3,BLUE POLKADOT BOWL,Collaborative Filtering
17007,Loyal,4,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
17007,Loyal,5,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
17015,Loyal,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
17015,Loyal,2,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
17015,Loyal,3,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
17015,Loyal,4,LUNCH BAG RED RETROSPOT,Collaborative Filtering
17015,Loyal,5,SPOTTY BUNTING,Collaborative Filtering
17017,Loyal,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
17017,Loyal,2,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
17017,Loyal,3,GINGERBREAD MAN COOKIE CUTTER,Collaborative Filtering
17017,Loyal,4,PAPER CHAIN KIT 50'S CHRISTMAS ,Collaborative Filtering
17017,Loyal,5,PLASTERS IN TIN WOODLAND ANIMALS,Collaborative Filtering
17018,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
17018,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
17018,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
17018,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
17018,Lost,5,PARTY BUNTING,Segment Fallback
17019,Lost,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
17019,Lost,2,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
17019,Lost,3,SET/20 RED RETROSPOT PAPER NAPKINS ,Collaborative Filtering
17019,Lost,4,LUNCH BAG PINK POLKADOT,Collaborative Filtering
17019,Lost,5,LUNCH BAG APPLE DESIGN,Collaborative Filtering
17024,At-Risk,1,COLUMBIAN CANDLE ROUND,Collaborative Filtering
17024,At-Risk,2,COLUMBIAN CUBE CANDLE,Collaborative Filtering
17024,At-Risk,3,PACK 4 FLOWER/BUTTERFLY PATCHES,Collaborative Filtering
17024,At-Risk,4,"SILICON CUBE 25W, BLUE",Collaborative Filtering
17024,At-Risk,5,ST GEORGE SET OF 10 PARTY LIGHTS,Collaborative Filtering
17025,Lost,1,HANGING HEART ZINC T-LIGHT HOLDER,Collaborative Filtering
17025,Lost,2,LOVE BUILDING BLOCK WORD,Collaborative Filtering
17025,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Collaborative Filtering
17025,Lost,4,HOME BUILDING BLOCK WORD,Collaborative Filtering
17025,Lost,5,HANGING HEART JAR T-LIGHT HOLDER,Collaborative Filtering
17026,At-Risk,1,STAR WOODEN CHRISTMAS DECORATION,Collaborative Filtering
17026,At-Risk,2,BLUE POLKADOT WASHING UP GLOVES,Collaborative Filtering
17026,At-Risk,3,CHRISTMAS GINGHAM STAR,Collaborative Filtering
17026,At-Risk,4,ROSES REGENCY TEACUP AND SAUCER ,Collaborative Filtering
17026,At-Risk,5,GREEN REGENCY TEACUP AND SAUCER,Collaborative Filtering
17027,Loyal,1,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
17027,Loyal,2,PARTY BUNTING,Collaborative Filtering
17027,Loyal,3,HEART OF WICKER SMALL,Collaborative Filtering
17027,Loyal,4,RECIPE BOX PANTRY YELLOW DESIGN,Collaborative Filtering
17027,Loyal,5,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
17029,At-Risk,1,JUMBO BAG PINK POLKADOT,Collaborative Filtering
17029,At-Risk,2,JUMBO BAG STRAWBERRY,Collaborative Filtering
17029,At-Risk,3,JUMBO BAG APPLES,Collaborative Filtering
17029,At-Risk,4,JUMBO  BAG BAROQUE BLACK WHITE,Collaborative Filtering
17029,At-Risk,5,JUMBO BAG VINTAGE DOILY ,Collaborative Filtering
17031,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
17031,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
17031,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
17031,At-Risk,4,PARTY BUNTING,Segment Fallback
17031,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
17033,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
17033,Loyal,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
17033,Loyal,3,SMALL CHOCOLATES PINK BOWL,Collaborative Filtering
17033,Loyal,4,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
17033,Loyal,5,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
17034,Loyal,1,HEART OF WICKER LARGE,Collaborative Filtering
17034,Loyal,2,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
17034,Loyal,3,SMALL WHITE HEART OF WICKER,Collaborative Filtering
17034,Loyal,4,ASSORTED COLOUR BIRD ORNAMENT,Collaborative Filtering
17034,Loyal,5,WOODEN PICTURE FRAME WHITE FINISH,Collaborative Filtering
17035,Lost,1,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
17035,Lost,2,PINK  POLKADOT CUP,Collaborative Filtering
17035,Lost,3,GREEN POLKADOT BOWL,Collaborative Filtering
17035,Lost,4,PINK POLKADOT BOWL,Collaborative Filtering
17035,Lost,5,SPOTTY BUNTING,Collaborative Filtering
17037,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
17037,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
17037,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
17037,At-Risk,4,PARTY BUNTING,Segment Fallback
17037,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
17040,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
17040,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
17040,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
17040,At-Risk,4,PARTY BUNTING,Segment Fallback
17040,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
17041,Loyal,1,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
17041,Loyal,2,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
17041,Loyal,3,LUNCH BAG SUKI DESIGN ,Collaborative Filtering
17041,Loyal,4,LUNCH BAG APPLE DESIGN,Collaborative Filtering
17041,Loyal,5,LUNCH BAG VINTAGE LEAF DESIGN,Collaborative Filtering
17042,At-Risk,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
17042,At-Risk,2,LUNCH BAG RED RETROSPOT,Collaborative Filtering
17042,At-Risk,3,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
17042,At-Risk,4,LUNCH BAG WOODLAND,Collaborative Filtering
17042,At-Risk,5,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
17043,At-Risk,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
17043,At-Risk,2,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
17043,At-Risk,3,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
17043,At-Risk,4,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
17043,At-Risk,5,SET/20 RED RETROSPOT PAPER NAPKINS ,Collaborative Filtering
17045,At-Risk,1,SET OF 60 PANTRY DESIGN CAKE CASES ,Collaborative Filtering
17045,At-Risk,2,60 TEATIME FAIRY CAKE CASES,Collaborative Filtering
17045,At-Risk,3,PACK OF 60 PINK PAISLEY CAKE CASES,Collaborative Filtering
17045,At-Risk,4,HOT WATER BOTTLE KEEP CALM,Collaborative Filtering
17045,At-Risk,5,PACK OF 60 DINOSAUR CAKE CASES,Collaborative Filtering
17046,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
17046,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
17046,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
17046,At-Risk,4,PARTY BUNTING,Segment Fallback
17046,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
17047,At-Risk,1,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
17047,At-Risk,2,PARTY BUNTING,Collaborative Filtering
17047,At-Risk,3,PLEASE ONE PERSON METAL SIGN,Collaborative Filtering
17047,At-Risk,4,SPOTTY BUNTING,Collaborative Filtering
17047,At-Risk,5,LUNCH BAG RED RETROSPOT,Collaborative Filtering
17048,Loyal,1,JUMBO BAG RED RETROSPOT,Collaborative Filtering
17048,Loyal,2,HAND OVER THE CHOCOLATE   SIGN ,Collaborative Filtering
17048,Loyal,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
17048,Loyal,4,LUNCH BAG PINK POLKADOT,Collaborative Filtering
17048,Loyal,5,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
17049,Loyal,1,LUNCH BAG PINK POLKADOT,Collaborative Filtering
17049,Loyal,2,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
17049,Loyal,3,LUNCH BAG VINTAGE LEAF DESIGN,Collaborative Filtering
17049,Loyal,4,JUMBO BAG VINTAGE LEAF,Collaborative Filtering
17049,Loyal,5,SPOTTY BUNTING,Collaborative Filtering
17050,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
17050,Loyal,2,SET OF 60 PANTRY DESIGN CAKE CASES ,Collaborative Filtering
17050,Loyal,3,60 TEATIME FAIRY CAKE CASES,Collaborative Filtering
17050,Loyal,4,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
17050,Loyal,5,PAPER CHAIN KIT 50'S CHRISTMAS ,Collaborative Filtering
17051,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
17051,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
17051,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
17051,At-Risk,4,PARTY BUNTING,Segment Fallback
17051,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
17053,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
17053,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
17053,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
17053,At-Risk,4,PARTY BUNTING,Segment Fallback
17053,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
17054,At-Risk,1,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
17054,At-Risk,2,LUNCH BAG RED RETROSPOT,Collaborative Filtering
17054,At-Risk,3,HEART OF WICKER SMALL,Collaborative Filtering
17054,At-Risk,4,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
17054,At-Risk,5,RED HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
17058,Loyal,1,FRENCH BLUE METAL DOOR SIGN No,Collaborative Filtering
17058,Loyal,2,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
17058,Loyal,3,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
17058,Loyal,4,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
17058,Loyal,5,SPOTTY BUNTING,Collaborative Filtering
17059,Loyal,1,GARDENERS KNEELING PAD KEEP CALM ,Collaborative Filtering
17059,Loyal,2,SET/20 RED RETROSPOT PAPER NAPKINS ,Collaborative Filtering
17059,Loyal,3,GARDENERS KNEELING PAD CUP OF TEA ,Collaborative Filtering
17059,Loyal,4,LUNCH BAG DOILEY PATTERN ,Collaborative Filtering
17059,Loyal,5,GINGERBREAD MAN COOKIE CUTTER,Collaborative Filtering
17060,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
17060,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
17060,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
17060,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
17060,Lost,5,PARTY BUNTING,Segment Fallback
17061,Loyal,1,SPOTTY BUNTING,Collaborative Filtering
17061,Loyal,2,SET OF 3 REGENCY CAKE TINS,Collaborative Filtering
17061,Loyal,3,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
17061,Loyal,4,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
17061,Loyal,5,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
17062,Lost,1,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
17062,Lost,2,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
17062,Lost,3,HEART OF WICKER LARGE,Collaborative Filtering
17062,Lost,4,SET OF 60 PANTRY DESIGN CAKE CASES ,Collaborative Filtering
17062,Lost,5,LARGE WHITE HEART OF WICKER,Collaborative Filtering
17063,At-Risk,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
17063,At-Risk,2,LUNCH BAG CARS BLUE,Collaborative Filtering
17063,At-Risk,3,LUNCH BAG APPLE DESIGN,Collaborative Filtering
17063,At-Risk,4,LUNCH BAG SUKI DESIGN ,Collaborative Filtering
17063,At-Risk,5,JUMBO BAG ALPHABET,Collaborative Filtering
17064,At-Risk,1,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
17064,At-Risk,2,SPOTTY BUNTING,Collaborative Filtering
17064,At-Risk,3,PARTY BUNTING,Collaborative Filtering
17064,At-Risk,4,SET OF 3 REGENCY CAKE TINS,Collaborative Filtering
17064,At-Risk,5,JAM MAKING SET WITH JARS,Collaborative Filtering
17068,Loyal,1,JUMBO BAG SPACEBOY DESIGN,Collaborative Filtering
17068,Loyal,2,LUNCH BAG DOILEY PATTERN ,Collaborative Filtering
17068,Loyal,3,LUNCH BAG PAISLEY PARK  ,Collaborative Filtering
17068,Loyal,4,RED RETROSPOT CHARLOTTE BAG,Collaborative Filtering
17068,Loyal,5,STRAWBERRY CHARLOTTE BAG,Collaborative Filtering
17069,Loyal,1,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
17069,Loyal,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
17069,Loyal,3,JUMBO BAG RED RETROSPOT,Collaborative Filtering
17069,Loyal,4,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
17069,Loyal,5,LUNCH BAG WOODLAND,Collaborative Filtering
17070,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
17070,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
17070,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
17070,At-Risk,4,PARTY BUNTING,Segment Fallback
17070,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
17071,Loyal,1,JUMBO BAG RED RETROSPOT,Collaborative Filtering
17071,Loyal,2,LUNCH BAG RED RETROSPOT,Collaborative Filtering
17071,Loyal,3,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
17071,Loyal,4,SPOTTY BUNTING,Collaborative Filtering
17071,Loyal,5,RED HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
17073,At-Risk,1,PAPER CHAIN KIT 50'S CHRISTMAS ,Collaborative Filtering
17073,At-Risk,2,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
17073,At-Risk,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
17073,At-Risk,4,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
17073,At-Risk,5,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
17075,Lost,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
17075,Lost,2,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
17075,Lost,3,LUNCH BAG PINK POLKADOT,Collaborative Filtering
17075,Lost,4,JUMBO BAG PINK POLKADOT,Collaborative Filtering
17075,Lost,5,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
17076,Lost,1,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
17076,Lost,2,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
17076,Lost,3,RED METAL BEACH SPADE ,Collaborative Filtering
17076,Lost,4,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
17076,Lost,5,HEART OF WICKER SMALL,Collaborative Filtering
17079,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
17079,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
17079,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
17079,At-Risk,4,PARTY BUNTING,Segment Fallback
17079,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
17080,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
17080,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
17080,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
17080,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
17080,Lost,5,PARTY BUNTING,Segment Fallback
17082,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
17082,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
17082,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
17082,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
17082,Lost,5,PARTY BUNTING,Segment Fallback
17083,Loyal,1,SET/20 RED RETROSPOT PAPER NAPKINS ,Collaborative Filtering
17083,Loyal,2,LUNCH BAG RED RETROSPOT,Collaborative Filtering
17083,Loyal,3,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
17083,Loyal,4,PACK OF 6 SKULL PAPER CUPS,Collaborative Filtering
17083,Loyal,5,CHILDRENS CUTLERY SPACEBOY ,Collaborative Filtering
17085,Loyal,1,TOILET METAL SIGN,Collaborative Filtering
17085,Loyal,2,BATHROOM METAL SIGN,Collaborative Filtering
17085,Loyal,3,GARDENERS KNEELING PAD CUP OF TEA ,Collaborative Filtering
17085,Loyal,4,PARTY METAL SIGN ,Collaborative Filtering
17085,Loyal,5,GARDENERS KNEELING PAD KEEP CALM ,Collaborative Filtering
17088,Loyal,1,SPOTTY BUNTING,Collaborative Filtering
17088,Loyal,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
17088,Loyal,3,PARTY BUNTING,Collaborative Filtering
17088,Loyal,4,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
17088,Loyal,5,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
17090,Loyal,1,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
17090,Loyal,2,JUMBO BAG RED RETROSPOT,Collaborative Filtering
17090,Loyal,3,HAND WARMER OWL DESIGN,Collaborative Filtering
17090,Loyal,4,JUMBO BAG ALPHABET,Collaborative Filtering
17090,Loyal,5,LUNCH BAG RED RETROSPOT,Collaborative Filtering
17091,Loyal,1,LUNCH BAG WOODLAND,Collaborative Filtering
17091,Loyal,2,LUNCH BAG VINTAGE DOILY ,Collaborative Filtering
17091,Loyal,3,JUMBO BAG 50'S CHRISTMAS ,Collaborative Filtering
17091,Loyal,4,JUMBO BAG OWLS,Collaborative Filtering
17091,Loyal,5,JUMBO BAG WOODLAND ANIMALS,Collaborative Filtering
17092,Loyal,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
17092,Loyal,2,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
17092,Loyal,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
17092,Loyal,4,PAPER CHAIN KIT 50'S CHRISTMAS ,Collaborative Filtering
17092,Loyal,5,LUNCH BAG CARS BLUE,Collaborative Filtering
17094,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
17094,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
17094,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
17094,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
17094,Lost,5,PARTY BUNTING,Segment Fallback
17095,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
17095,Lost,2,LUNCH BAG RED RETROSPOT,Collaborative Filtering
17095,Lost,3,HOT WATER BOTTLE KEEP CALM,Collaborative Filtering
17095,Lost,4,LUNCH BAG PINK POLKADOT,Collaborative Filtering
17095,Lost,5,JUMBO SHOPPER VINTAGE RED PAISLEY,Collaborative Filtering
17096,At-Risk,1,HOT WATER BOTTLE KEEP CALM,Collaborative Filtering
17096,At-Risk,2,HEART OF WICKER SMALL,Collaborative Filtering
17096,At-Risk,3,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
17096,At-Risk,4,PARTY BUNTING,Collaborative Filtering
17096,At-Risk,5,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
17097,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
17097,Loyal,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
17097,Loyal,3,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
17097,Loyal,4,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
17097,Loyal,5,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
17101,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
